S	For All We Know	https://archive.org/download/pleasebringithome/For%20All%20We%20Know.mp3
S	For Myself	https://archive.org/download/pleasebringithome/For%20Myself.mp3
S	Forbidden Fruit	https://archive.org/download/pleasebringithome/Forbidden%20Fruit.mp3
S	Forget	https://archive.org/download/pleasebringithome/Forget.mp3
S	Four Women	https://archive.org/download/pleasebringithome/Four%20Women.mp3
S	Funkier Than a Mosquito's Tweeter	https://archive.org/download/pleasebringithome/Funkier%20Than%20a%20Mosquito%27s%20Tweeter.mp3
S	Gin House Blues	https://archive.org/download/pleasebringithome/Gin%20House%20Blues.mp3
S	Go to Hell	https://archive.org/download/pleasebringithome/Go%20to%20Hell.mp3
S	Good Bait (2013 Remastered Version)	https://archive.org/download/pleasebringithome/Good%20Bait%20%282013%20Remastered%20Version%29.mp3
S	Goodbye	https://archive.org/download/pleasebringithome/Goodbye.mp3
S	He Needs Me (2013 Remastered Version)	https://archive.org/download/pleasebringithome/He%20Needs%20Me%20%282013%20Remastered%20Version%29.mp3
S	He's Got The Whole World In His H	https://archive.org/download/nina-simone-the-great-nina-simone/The%20Great%20Nina%20Simone/17%20He%27s%20Got%20The%20Whole%20World%20In%20His%20H.mp3
S	He's Got the Whole World in His Hands	https://archive.org/download/pleasebringithome/He%27s%20Got%20the%20Whole%20World%20in%20His%20Hands.mp3
S	Here Comes the Sun	https://archive.org/download/pleasebringithome/Here%20Comes%20the%20Sun.mp3
S	HouseOfTheRisingSunliveAtTheBitterEnd1968	https://archive.org/download/NinaSimone-HouseOfTheRisingSun/NinaSimone-HouseOfTheRisingSunliveAtTheBitterEnd1968.mp3
S	How Can I	https://archive.org/download/pleasebringithome/How%20Can%20I.mp3
S	How Long Must I Wonder	https://archive.org/download/pleasebringithome/How%20Long%20Must%20I%20Wonder.mp3
S	Hush Little Baby	https://archive.org/download/pleasebringithome/Hush%20Little%20Baby.mp3
S	I Am Blessed	https://archive.org/download/pleasebringithome/I%20Am%20Blessed.mp3
S	I Can't See Nobody	https://archive.org/download/pleasebringithome/I%20Can%27t%20See%20Nobody.mp3
S	I Get Along Without You Very Well (Except Sometimes)	https://archive.org/download/pleasebringithome/I%20Get%20Along%20Without%20You%20Very%20Well%20%28Except%20Sometimes%29.mp3
S	I Love to Love	https://archive.org/download/pleasebringithome/I%20Love%20to%20Love.mp3
S	I Love Your Lovin' Ways	https://archive.org/download/pleasebringithome/I%20Love%20Your%20Lovin%27%20Ways.mp3
S	I Loves You Porgy (2013 Remastered Version)	https://archive.org/download/pleasebringithome/I%20Loves%20You%20Porgy%20%282013%20Remastered%20Version%29.mp3
S	I Put A Spell On You	https://archive.org/download/nina_20210202/12%20I%20Put%20A%20Spell%20On%20You%20.mp3
S	I Shall Be Released	https://archive.org/download/pleasebringithome/I%20Shall%20Be%20Released.mp3
S	I Think It's Going to Rain Today	https://archive.org/download/pleasebringithome/I%20Think%20It%27s%20Going%20to%20Rain%20Today.mp3
S	I Want A Little Sugar In My Bowl	https://archive.org/download/nina_20210202/47%20I%20Want%20A%20Little%20Sugar%20In%20My%20Bowl.mp3
S	I Wish I Knew How It Would  Feel To Be Free	https://archive.org/download/pleasebringithome/I%20Wish%20I%20Knew%20How%20It%20Would%20%20Feel%20To%20Be%20Free.mp3
S	I'll Look Around	https://archive.org/download/pleasebringithome/I%27ll%20Look%20Around.mp3
S	If I Should Lose You	https://archive.org/download/pleasebringithome/If%20I%20Should%20Lose%20You.mp3
S	If You Pray Right	https://archive.org/download/pleasebringithome/If%20You%20Pray%20Right.mp3
S	Images (Live In New York, 1964)	https://archive.org/download/pleasebringithome/Images%20%28Live%20In%20New%20York%2C%201964%29.mp3
S	In Love in Vain	https://archive.org/download/pleasebringithome/In%20Love%20in%20Vain.mp3
S	In the Dark (Original Master Mix)	https://archive.org/download/pleasebringithome/In%20the%20Dark%20%28Original%20Master%20Mix%29.mp3
S	In The Morning	https://archive.org/download/nina_20210202/22%20In%20The%20Morning.mp3
S	Isn't It a Pity	https://archive.org/download/pleasebringithome/Isn%27t%20It%20a%20Pity.mp3
S	It Be's That Way Sometime	https://archive.org/download/pleasebringithome/It%20Be%27s%20That%20Way%20Sometime.mp3
S	It Might as Well Be Spring	https://archive.org/download/pleasebringithome/It%20Might%20as%20Well%20Be%20Spring.mp3
S	Jelly Roll	https://archive.org/download/pleasebringithome/Jelly%20Roll.mp3
S	Just Like a Woman	https://archive.org/download/pleasebringithome/Just%20Like%20a%20Woman.mp3
S	Just Like Tom Thumb's Blues	https://archive.org/download/pleasebringithome/Just%20Like%20Tom%20Thumb%27s%20Blues.mp3
S	Just Say I Love Him	https://archive.org/download/pleasebringithome/Just%20Say%20I%20Love%20Him.mp3
S	Lass of the Low Country	https://archive.org/download/pleasebringithome/Lass%20of%20the%20Low%20Country.mp3
S	Last Time for Love	https://archive.org/download/pleasebringithome/Last%20Time%20for%20Love.mp3
S	Let It Be Me	https://archive.org/download/pleasebringithome/Let%20It%20Be%20Me.mp3
S	Li'l Liza Jane (Live at the Newport Jazz Festival, Newport, RI, June 30, 1960)	https://archive.org/download/pleasebringithome/Li%27l%20Liza%20Jane%20%28Live%20at%20the%20Newport%20Jazz%20Festival%2C%20Newport%2C%20RI%2C%20June%2030%2C%201960%29.mp3
S	Lilac Wine	https://archive.org/download/pleasebringithome/Lilac%20Wine.mp3
S	Little Girl Blue (2013 Remastered Version)	https://archive.org/download/pleasebringithome/Little%20Girl%20Blue%20%282013%20Remastered%20Version%29.mp3
S	Love Me or Leave Me (2013 Remastered Version)	https://archive.org/download/pleasebringithome/Love%20Me%20or%20Leave%20Me%20%282013%20Remastered%20Version%29.mp3
S	Love O' Love	https://archive.org/download/pleasebringithome/Love%20O%27%20Love.mp3
S	Medley My Sweet Lordtoday Is A	https://archive.org/download/nina_20210202/43%20Medley%20My%20Sweet%20Lordtoday%20Is%20A.mp3
S	Medley When Malindy Singsswing Low Sweet Chariot	https://archive.org/download/nina_20210202/08%20Medley%20When%20Malindy%20Singsswing%20Low%20Sweet%20Chariot%20.mp3
S	Memphis in June	https://archive.org/download/pleasebringithome/Memphis%20in%20June.mp3
S	Mississippi Goddam	https://archive.org/download/nina_20210202/21%20Mississippi%20Goddam.mp3
S	Mood Indigo (2013 Remastered Version)	https://archive.org/download/pleasebringithome/Mood%20Indigo%20%282013%20Remastered%20Version%29.mp3
S	Mr. Bojangles	https://archive.org/download/nina_20210202/46%20Mr.%20Bojangles.mp3
S	Music for Lovers	https://archive.org/download/pleasebringithome/Music%20for%20Lovers.mp3
S	My Baby Just Cares for Me (2013 Remastered Version)	https://archive.org/download/pleasebringithome/My%20Baby%20Just%20Cares%20for%20Me%20%282013%20Remastered%20Version%29.mp3
S	My Father	https://archive.org/download/pleasebringithome/My%20Father.mp3
S	My Man's Gone Now	https://archive.org/download/pleasebringithome/My%20Man%27s%20Gone%20Now.mp3
S	My Sweet Lord   Today Is a Killer	https://archive.org/download/pleasebringithome/My%20Sweet%20Lord%20%20%20Today%20Is%20a%20Killer.mp3
S	My Way	https://archive.org/download/pleasebringithome/My%20Way.mp3
S	nd Century	https://archive.org/download/pleasebringithome/22nd%20Century.mp3
S	Ne Me Quitte Pas	https://archive.org/download/nina_20210202/13%20Ne%20Me%20Quitte%20Pas%20.mp3
